VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnOver,SalestoPurchaseRatio
10050,Russian Standard Vodka,3062,Russian Standard Platinum,15.62,21.99,750.0,2101.0,32817.620527267456,2126.0,45783.73973274231,31675.309663772583,1675.4500301480293,732.5999973118305,12966.119205474854,28.32035845294244,1.0118990956687293,1.395096262226007
11567,CAMPARI AMERICA,8379,Wild Turkey 101,7.63,9.99,375.0,4299.0,32801.369378089905,4272.0,51221.27913093567,44051.259159088135,1671.0799617767334,20964.810007333755,18419.909752845764,35.9614403727783,0.9937194696441033,1.5615591696958109
2000,SOUTHERN WINE & SPIRITS NE,25590,Cross Springs Pnt Nr Colusa,5.91,8.99,750.0,5548.0,32788.679668426514,5438.0,48887.61929893494,18348.589532852173,607.9300007075071,19016.589984714985,16098.939630508423,32.930504412717745,0.9801730353280461,1.4909907868602197
9552,M S WALKER INC,37235,Mionetto Il Prosecco Spklg,8.1,11.99,750.0,4045.0,32764.499197006226,4624.0,56780.759662628174,29538.989450454712,514.2999985814095,55551.819732666016,24016.26046562195,42.29647614494477,1.1431396786155748,1.7329964154561646
8112,MOET HENNESSY USA INC,1336,Gr Marnier Cordon Rouge VAP,19.42,26.99,750.0,1687.0,32761.539546966553,1868.0,55601.32000541687,36443.72992515564,1472.0600255131721,48347.26006126404,22839.780458450317,41.07776660019077,1.107291049199763,1.6971522332064852
4425,MARTIGNETTI COMPANIES,36473,The Crossings Svgn Bl Marlbo,8.38,13.99,750.0,3907.0,32740.659397125244,3590.0,49761.09963607788,26061.189569473267,399.32999888062477,144929.24016594887,17020.440238952637,34.20430891485454,0.9188635781929869,1.5198563667427876
9815,WINE GROUP INC,6869,Benziger Chard,6.8,14.99,750.0,4814.0,32735.19983100891,4447.0,49876.529724121094,21432.15956878662,495.9099996984005,27100.410036087036,17141.329893112183,34.36752714738764,0.923764021603656,1.5236360242675164
4425,MARTIGNETTI COMPANIES,25857,Cline Merlot Sonoma Coast,12.41,17.99,750.0,2636.0,32712.759757995605,1854.0,19111.95986366272,6369.88987159729,207.45999991893768,144929.24016594887,-13600.799894332886,-71.1638157015591,0.7033383915022762,0.5842356317550188
3960,DIAGEO NORTH AMERICA INC,2856,Cragganmore 12-Yr Sngle Malt,42.1,58.99,750.0,777.0,32711.70076751709,682.0,39698.18101119995,31255.63090133667,537.9900098443031,257032.06952285767,6986.480243682861,17.598993368768667,0.8777348777348777,1.213577407464563
9165,ULTRA BEVERAGE COMPANY LLP,10051,Joseph Phelps Cab Svgn Napa,38.7,59.99,750.0,845.0,32701.49959564209,790.0,49708.10121536255,32054.9108543396,87.53999961912632,68054.7001876831,17006.60161972046,34.2129375371604,0.9349112426035503,1.5200557109003898
12546,JIM BEAM BRANDS COMPANY,2182,McClelland Islay Single Mal,14.17,18.99,750.0,2306.0,32676.01879119873,1996.0,40166.0396232605,33167.529623031616,1574.2800365686417,123880.96989059448,7490.020832061768,18.647645877748506,0.8655680832610582,1.229220728508064
5992,MCCORMICK DISTILLING CO,3880,360 Double Chocolate Vodka,11.76,15.99,750.0,2777.0,32657.519233703613,2038.0,27094.61972427368,14586.089750289917,1605.2200244665146,1567.8499975204468,-5562.899509429932,-20.531380643243388,0.7338854879366222,0.8296594585271241
9552,M S WALKER INC,25560,Piledriver Red Blend 13,5.86,8.49,750.0,5568.0,32628.479986667633,5561.0,47212.88926696777,16623.419551849365,622.1100004911423,55551.819732666016,14584.40928030014,30.890736633023725,0.998742816091954,1.4469840239649379
1392,CONSTELLATION BRANDS INC,25877,Ravage Cab Svgn,9.67,14.99,750.0,3372.0,32607.240272521973,2639.0,31992.609972000122,13857.589738845825,294.2499998062849,79528.99032592773,-614.6303005218506,-1.9211633594751225,0.7826215895610913,0.9811504961663439
8673,STE MICHELLE WINE ESTATES,36161,Ch Ste Michelle Pnt Gris Was,5.84,9.99,750.0,5577.0,32569.680583953857,5548.0,53878.51901435852,28808.619327545166,616.8099987208843,15919.699905395508,21308.838430404663,39.54978499822146,0.9948000717231487,1.6542538351113862
8112,MOET HENNESSY USA INC,40332,Terrazas RSV Malbec Mendoza,8.21,13.49,750.0,3958.0,32495.179036140442,3875.0,52337.74952697754,30117.759490966797,430.2699990570545,48347.26006126404,19842.570490837097,37.91254050885246,0.9790298130368873,1.6106312099025093
12546,JIM BEAM BRANDS COMPANY,1832,Laphroaig Lore,94.15,128.99,750.0,345.0,32481.751319885254,246.0,31731.54119873047,25669.01109313965,194.0600038766861,123880.96989059448,-750.2101211547852,-2.3642410447583297,0.7130434782608696,0.9769036431020421
8320,SHAW ROSS INT L IMP LTD,36558,Cruz Garcia Real Sangria Re,6.66,9.99,1500.0,4877.0,32480.819297790527,4877.0,49656.729135513306,31253.859298706055,1087.569991439581,3151.919994831085,17175.90983772278,34.58928958218269,1.0,1.5288016192033418
1392,CONSTELLATION BRANDS INC,27831,Wild Horse CC Chard,6.84,9.99,750.0,4747.0,32469.48055267334,5599.0,67542.00962257385,37119.43930053711,622.359998896718,79528.99032592773,35072.52906990051,51.926984799366394,1.1794817779650306,2.080169084103591
4425,MARTIGNETTI COMPANIES,13614,Acrobat Pnt Nr Ore,11.68,17.99,750.0,2779.0,32458.72064971924,1728.0,32117.719871520996,15966.489805221558,192.20999976992607,144929.24016594887,-341.0007781982422,-1.0617216276944053,0.62180640518172,0.9894943247493276
17035,PERNOD RICARD USA,40055,Campo Viejo Gran RSV Rioja,10.52,18.99,750.0,3085.0,32454.199563980103,3142.0,54738.57965660095,30757.369596481323,349.21999920904636,123780.22020339966,22284.38009262085,40.71055594138633,1.0184764991896271,1.6866408782841646
1485,CASTLE BRANDS CORP.,4062,Goslings Dark'N Stormy RTD,5.83,7.99,250.0,5565.0,32443.949619293213,5530.0,45436.69895362854,26995.289251327515,1443.1299647688866,8497.589941978455,12992.749334335327,28.595275699045335,0.9937106918238994,1.400467559800704
8004,SAZERAC CO INC,8057,Corazon de Agave Blanco,18.37,24.99,750.0,1765.0,32423.050338745117,1897.0,43572.029695510864,31573.26968574524,1496.0400241017342,50293.61984348297,11148.979356765747,25.587468462398487,1.0747875354107648,1.343859668978858
8004,SAZERAC CO INC,809,Southern Comfort,13.13,17.99,1000.0,2468.0,32404.839542388916,2437.0,45629.62996673584,23947.319709777832,2558.849937438965,50293.61984348297,13224.790424346924,28.982900878196567,0.9874392220421394,1.4081115849084058
3664,WILLIAM GRANT & SONS INC,1748,William Grant Scotch,10.29,15.99,750.0,3149.0,32403.21081161499,3291.0,49399.0893573761,42702.61935043335,2596.3400641083717,30234.420093536377,16995.87854576111,34.4052466692351,1.0450936805335027,1.5245121739500243
12546,JIM BEAM BRANDS COMPANY,8172,DK Burst Blustery Peppermint,0.71,0.99,50.0,45606.0,32380.259483277798,45540.0,45084.599734544754,8380.35008072853,2381.629960730672,123880.96989059448,12704.340251266956,28.178891076042156,0.9985528219971056,1.392348315115507
10754,PERFECTA WINES,3416,Danziger Gold Vodka,10.78,14.99,750.0,3003.0,32372.339212417603,1502.0,22514.979808807373,12621.579807281494,1183.4200192689896,28720.519941329956,-9857.35940361023,-43.781337968396684,0.5001665001665002,0.6955005525263656
6830,PARK STREET IMPORTS LLC,2579,Stillhouse Apple Crisp Moons,16.9,22.99,750.0,1914.0,32346.60017967224,1438.0,33253.61977005005,22685.18977546692,1133.2100204229355,360.29000067710876,907.0195903778076,2.7275815284166955,0.7513061650992685,1.0280406467863603
4425,MARTIGNETTI COMPANIES,14416,J Lohr Falcons Perch Pnt Nr,8.9,12.99,750.0,3632.0,32324.80037689209,4887.0,75280.12958145142,38188.20943260193,544.039999216795,144929.24016594887,42955.329204559326,57.060647269586084,1.3455396475770924,2.3288660317688037
4425,MARTIGNETTI COMPANIES,5689,Villa Massa Limoncello,14.84,19.99,750.0,2174.0,32262.160106658936,2392.0,47382.07953262329,35492.099590301514,1885.9200414419174,144929.24016594887,15119.919425964355,31.910628607075083,1.1002759889604417,1.4686579998356524
1392,CONSTELLATION BRANDS INC,27867,Vendange Merlot,4.72,9.99,1500.0,6826.0,32218.71968603134,7054.0,56339.95855522156,27401.759216308594,1579.9599903821945,79528.99032592773,24121.238869190216,42.81373200789242,1.0334016993847055,1.7486715519502207
9625,WESTERN SPIRITS BEVERAGE CO,4053,Bird Dog Strawberry Whiskey,14.39,17.99,750.0,2237.0,32190.429005622864,1326.0,18130.739780426025,13961.80976676941,1045.3000217676163,1933.1900101304054,-14059.689225196838,-77.54614205194044,0.5927581582476531,0.5632338661053271
90056,SWEET BABY VINEYARD,18812,Sweet Baby Vyds Strawberry,8.5,12.49,750.0,3787.0,32189.5,3332.0,41616.679542541504,29314.02946281433,368.76999858021736,703.6399949491024,9427.179542541504,22.652406790178514,0.8798521256931608,1.2928650504835895
2496,DUGGANS DISTILLED PRODUCTS,8664,Asbach Uralt German Brandy,14.59,23.49,750.0,2206.0,32185.540287017822,1905.0,44350.949699401855,30852.75969696045,1501.230028629303,939.2699995040894,12165.409412384033,27.42987353109172,0.8635539437896645,1.3779774800701732
3252,E & J GALLO WINERY,21319,Wlm Hill Est No Cst Svgn Bl,8.55,12.99,750.0,3764.0,32182.199652671814,3712.0,46544.879653930664,25425.879539489746,412.5199992656708,61966.90998840332,14362.68000125885,30.857701444386347,0.9861849096705633,1.446292675959657
9552,M S WALKER INC,33587,Produttori del Barbaresco P,20.4,30.99,750.0,1577.0,32170.800205230713,1514.0,47726.860694885254,26168.720518112183,168.38999958336353,55551.819732666016,15556.060489654541,32.59393193510764,0.9600507292327204,1.4835459606356092
2000,SOUTHERN WINE & SPIRITS NE,41787,Ferrari-Carano Cab Svgn Alex,21.08,30.99,750.0,1526.0,32168.080812454224,1442.0,43278.58032798767,28322.580228805542,159.76999942958355,19016.589984714985,11110.499515533447,25.672051697011046,0.944954128440367,1.3453889456542243
1128,BROWN-FORMAN CORP,8200,Chambord Liqueur de France,2.18,2.99,50.0,14744.0,32141.920739650726,14063.0,42048.370296001434,20711.73006606102,722.3899972513318,68601.68014144897,9906.449556350708,23.559651626481124,0.9538117200217038,1.3082096317949652
3960,DIAGEO NORTH AMERICA INC,5566,Grind Espresso Shot,11.44,16.99,750.0,2808.0,32123.519639015198,2782.0,41930.179513931274,32165.729513168335,2193.500047504902,257032.06952285767,9806.659874916077,23.38807033167559,0.9907407407407407,1.3052797447202993
4425,MARTIGNETTI COMPANIES,22758,Copain Tous Ensemble 12 Chrd,10.45,15.99,750.0,3073.0,32112.850220680237,4086.0,65335.139698028564,31468.319549560547,454.99000027775764,144929.24016594887,33222.28947734833,50.84903718106044,1.3296452977546371,2.0345481403563994
3252,E & J GALLO WINERY,12123,Barefoot Cellars Rsl,3.37,6.29,750.0,9528.0,32109.359206199646,9350.0,55077.90002822876,26370.789610862732,1041.4599989801645,61966.90998840332,22968.540822029114,41.70191821085622,0.9813182199832073,1.7153223044573984
9165,ULTRA BEVERAGE COMPANY LLP,23382,Haywood Chamizal Znfdl 09,10.88,15.99,750.0,2950.0,32095.99966430664,4135.0,66118.6497707367,31132.529554367065,460.6699999719858,68054.7001876831,34022.650106430054,51.456964448611686,1.4016949152542373,2.060027743714928
12546,JIM BEAM BRANDS COMPANY,3737,Pinnacle Blueberry Vodka,12.4,15.99,1750.0,2586.0,32066.399965286255,2575.0,41174.249685287476,25296.179637908936,4732.300069928169,123880.96989059448,9107.84972000122,22.12025668862563,0.9957463263727765,1.284030939857951
10754,PERFECTA WINES,18865,Mirafiore Barolo,23.22,35.99,750.0,1380.0,32043.60144996643,1312.0,49823.88176727295,33337.241470336914,145.45999956130981,28720.519941329956,17780.28031730652,35.686260657806834,0.9507246376811594,1.5548777138883416
3664,WILLIAM GRANT & SONS INC,233,Tullamore Dew 12 Yr Old,30.21,46.99,750.0,1060.0,32022.59930419922,1077.0,46523.2317237854,39019.961517333984,849.5900210738182,30234.420093536377,14500.632419586182,31.16858369959843,1.0160377358490567,1.4528249653264302
10754,PERFECTA WINES,21505,Margaride's Chard Arinto,9.33,13.99,750.0,3431.0,32011.229736328125,3412.0,23891.87954711914,7661.069749832153,382.1199994087219,28720.519941329956,-8119.350189208984,-33.983723102220345,0.9944622559020694,0.7463593165246415
7245,PROXIMO SPIRITS INC.,2852,Bushmills 10 Yr Irish Whisky,30.14,40.99,750.0,1062.0,32008.67938232422,1008.0,41317.92156982422,34472.591411590576,795.0900189876556,38994.7800655365,9309.2421875,22.53076106882112,0.9491525423728814,1.29083493499706
4425,MARTIGNETTI COMPANIES,24369,Forefront Pine Ridge Znfdl,8.21,11.99,750.0,3898.0,32002.57932662964,5322.0,63810.78001022339,26234.119499206543,594.2300002872944,144929.24016594887,31808.20068359375,49.847691375183985,1.3653155464340687,1.993926156980911
98450,Serralles Usa LLC,2241,Death's Door Gin,20.46,25.99,750.0,1564.0,31999.440505981445,1689.0,43897.109659194946,37165.699672698975,1332.4900317788124,856.0199973583221,11897.669153213501,27.103536532550144,1.079923273657289,1.3718086618104948
10754,PERFECTA WINES,37046,Truchard Znfdl,9.93,14.99,750.0,3221.0,31984.53081512451,3221.0,48282.78971672058,23234.499645233154,358.64999978244305,28720.519941329956,16298.25890159607,33.75583514792621,1.0,1.5095669214534522
3924,HEAVEN HILL DISTILLERIES,5160,Hpnotiq Liqueur,7.96,10.99,375.0,4016.0,31967.35899066925,4006.0,44025.9393863678,33486.529302597046,1569.2099709510803,14069.870025634766,12058.580395698547,27.38971743424598,0.9975099601593626,1.3772154089807123
9552,M S WALKER INC,10895,Schmitt Sohne Relax Mosel,13.51,19.99,1500.0,2361.0,31897.10932159424,2323.0,48218.76974105835,28643.20968437195,518.3099967241287,55551.819732666016,16321.660419464111,33.84918467873351,0.9839051249470563,1.5116971652479618
4380,CHARLES JACQUIN ET CIE INC,8191,Savory & James Deluxe Cream,14.45,18.49,1500.0,2204.0,31847.79900455475,2188.0,42804.11962509155,30398.47964477539,3439.8100776672363,1675.3900051116943,10956.320620536804,25.59641622465298,0.9927404718693285,1.3440212813127173
9165,ULTRA BEVERAGE COMPANY LLP,680,Midnight Moon Strawberry,13.86,18.99,750.0,2294.0,31794.841178894043,2562.0,51214.37946510315,44757.60948753357,2021.4600515961647,68054.7001876831,19419.538286209106,37.91813644728692,1.116826503923278,1.6107763890671714
9552,M S WALKER INC,23987,Gerard Bertrand 14 Gris Bl,8.6,12.99,750.0,3697.0,31794.19976234436,3134.0,33726.65985870361,11683.48975944519,350.6099992990494,55551.819732666016,1932.460096359253,5.729770171298347,0.8477143629970246,1.060780271584252
9165,ULTRA BEVERAGE COMPANY LLP,12663,Zin 91 Old Vine Znfdl CA,5.4,13.99,750.0,5886.0,31784.400898456573,5550.0,44809.499170303345,18592.939472198486,619.4799997210503,68054.7001876831,13025.098271846771,29.067716696282357,0.9429153924566769,1.4097953053593424
1655,FABRIZIA SPIRITS LLC,3542,Vera Limon Vodka,17.59,21.99,750.0,1805.0,31749.950122833252,1346.0,23414.539781570435,17555.999771118164,1061.1800193190575,1824.8899965286255,-8335.410341262817,-35.599291803393086,0.7457063711911357,0.7374669784042169
9165,ULTRA BEVERAGE COMPANY LLP,8482,Cabot Trail Cana Cream Maple,14.28,19.99,750.0,2223.0,31744.440161705017,2389.0,45284.10961723328,32790.71960449219,1883.0200359225273,68054.7001876831,13539.66945552826,29.899383183136752,1.0746738641475484,1.4265209714380749
6785,PALM BAY INTERNATIONAL INC,33988,Cavit Chardonnay Trentino,6.49,9.99,1500.0,4890.0,31736.099113464355,4911.0,53345.64935493469,26279.01950263977,1098.3099961280823,13605.41001367569,21609.550241470337,40.5085522489218,1.0042944785276073,1.6809138755273887
3252,E & J GALLO WINERY,8036,Livingston Chablis Cal,8.27,11.99,3000.0,3837.0,31731.991359710693,3872.0,46425.27958679199,27433.11947631836,1742.39996945858,61966.90998840332,14693.288227081299,31.649326310705828,1.0091217096690122,1.4630433703488586
12546,JIM BEAM BRANDS COMPANY,4942,Cruzan 151 Aged Rum,15.26,19.99,750.0,2077.0,31695.019411087036,1688.0,33743.11981964111,20489.749765396118,1329.7800171375275,123880.96989059448,2048.100408554077,6.069683003531653,0.8127106403466539,1.064618998398141
6213,MHW LTD,5977,Absinthe Ordinaire,16.42,22.99,750.0,1930.0,31690.598960876465,1825.0,44666.74964904785,36833.9696559906,1439.2200348377228,9621.58002614975,12976.150688171387,29.05102965881019,0.9455958549222798,1.4094637246898065
12546,JIM BEAM BRANDS COMPANY,7951,Auchentoshan Three Wood,51.09,69.99,750.0,620.0,31675.800868988037,350.0,24546.49941253662,19501.21940612793,276.12000530958176,123880.96989059448,-7129.301456451416,-29.044065863054474,0.5645161290322581,0.7749290858994096
8004,SAZERAC CO INC,5628,Baja Rosa Strawberry Liqueur,7.24,9.99,750.0,4374.0,31667.75919342041,4296.0,44336.03910446167,31918.199295043945,3385.5400711894035,50293.61984348297,12668.27991104126,28.57332356910163,0.9821673525377229,1.4000371429397929
8004,SAZERAC CO INC,2246,Speyburn Brandan Orach,13.96,18.99,750.0,2267.0,31647.32081413269,2381.0,46271.1895236969,36397.25957107544,1877.7300425171852,50293.61984348297,14623.868709564209,31.604695837946583,1.0502867225408028,1.4620886802851776
7153,PINE STATE TRADING CO,42948,Root 1 Cab Svgn,6.84,9.99,750.0,4626.0,31641.84045791626,4529.0,51400.70951080322,28975.369413375854,503.0599981844425,15884.819953918457,19758.869052886963,38.44084885391341,0.979031560743623,1.6244538486680735
9552,M S WALKER INC,2237,Edradour 10 Yr Single Malt,35.71,49.99,750.0,886.0,31639.059394836426,955.0,53350.451484680176,41114.64123535156,753.1500183343887,55551.819732666016,21711.39208984375,40.6957982278337,1.0778781038374718,1.6862211615996114
4425,MARTIGNETTI COMPANIES,25696,Bonny Doon Vin Gris de Cigar,6.75,9.99,750.0,4686.0,31630.5,4592.0,47909.07947731018,18513.359619140625,513.2300001084805,144929.24016594887,16278.57947731018,33.9780677377025,0.9799402475458814,1.514648186949627
17035,PERNOD RICARD USA,16179,Perrier Jouet Blason Rose,34.24,49.99,750.0,923.0,31603.520351409912,792.0,42752.08089828491,28204.840705871582,87.81999975442886,123780.22020339966,11148.560546875,26.07723486816813,0.8580715059588299,1.3527632498819908
9552,M S WALKER INC,6156,Cinnabon Cinnamon Liqueur,16.79,21.99,750.0,1882.0,31598.779399871826,1629.0,32667.709741592407,24315.85972213745,1284.1700251698494,55551.819732666016,1068.930341720581,3.2721312579792605,0.8655685441020191,1.033828216216634
1392,CONSTELLATION BRANDS INC,8847,J Roget Extra Dry,3.97,5.99,750.0,7947.0,31549.58962392807,7715.0,46212.8487033844,11434.909563064575,864.8200032711029,79528.99032592773,14663.25907945633,31.729831617981315,0.9708065936831509,1.464768615194136
11567,CAMPARI AMERICA,3375,Skyy Infusions Cranberry,12.59,15.99,750.0,2502.0,31500.180465698242,2379.0,26733.20956993103,18839.849618911743,1874.8700355887413,20964.810007333755,-4766.970895767212,-17.831644506797282,0.9508393285371702,0.8486684575995318
1590,DIAGEO CHATEAU ESTATE WINES,25211,Ch de Carles Brdx,8.49,12.99,750.0,3710.0,31497.89976119995,3710.0,48192.89991760254,12847.109773635864,415.8700008392334,7259.750034332275,16695.000156402588,34.64203271632697,1.0,1.53003534467298
